ID,name,birthstate,countryName,countryCode,birthyear,gender,occupation
564143,John C. Reilly,IL,UNITED STATES,US,1965,Male,ACTOR
275564,Norman Borlaug,IA,UNITED STATES,US,1914,Male,BIOLOGIST
240846,Hermann Joseph Muller,NY,UNITED STATES,US,1890,Male,BIOLOGIST
276244,Kristin Davis,CO,UNITED STATES,US,1965,Female,ACTOR
276310,Aaron Spelling,TX,UNITED STATES,US,1923,Male,PRODUCER
508396,Jake Gyllenhaal,CA,UNITED STATES,US,1980,Male,ACTOR
242053,Utada Hikaru,NY,UNITED STATES,US,1983,Female,SINGER
277451,Tom Selleck,MI,UNITED STATES,US,1945,Male,ACTOR
277463,Joe Pesci,NJ,UNITED STATES,US,1943,Male,ACTOR
277693,Anna Faris,MD,UNITED STATES,US,1976,Female,ACTOR
248413,Sonny Rollins,NY,UNITED STATES,US,1930,Male,MUSICIAN
249724,Elmer Bernstein,NY,UNITED STATES,US,1922,Male,COMPOSER
280738,John Ford,ME,UNITED STATES,US,1894,Male,FILM DIRECTOR
281146,David Copperfield,NJ,United States,US,1956,Male,MAGICIAN
284356,Oscar Robertson,TN,United States,US,1938,Male,BASKETBALL PLAYER
509746,James Newton Howard,CA,UNITED STATES,US,1951,Male,COMPOSER
256004,Michelle Trachtenberg,NY,UNITED STATES,US,1985,Female,ACTOR
610464,H. Robert Horvitz,IL,UNITED STATES,US,1947,Male,BIOLOGIST
260996,Christian Slater,NY,UNITED STATES,US,1969,Male,ACTOR
261053,Martin Landau,NY,UNITED STATES,US,1928,Male,ACTOR
288140,Maya Angelou,MO,UNITED STATES,US,1928,Female,WRITER
289997,Pat Metheny,MO,UNITED STATES,US,1954,Male,MUSICIAN
623633,Harry Markowitz,IL,UNITED STATES,US,1927,Male,ECONOMIST
292193,Jane Krakowski,NJ,United States,US,1968,Female,ACTOR
261087,Lauren Bacall,NY,UNITED STATES,US,1924,Female,ACTOR
294006,Jean Harlow,MO,UNITED STATES,US,1911,Female,ACTOR
294260,Owen Wilson,TX,UNITED STATES,US,1968,Male,ACTOR
294851,Chris Columbus,PA,United States,US,1958,Male,FILM DIRECTOR
295717,John Stockton,WA,UNITED STATES,US,1962,Male,BASKETBALL PLAYER
261346,RZA,NY,United States,US,1969,Male,MUSICIAN
264061,Bill Maher,NY,UNITED STATES,US,1956,Male,ACTOR
296008,Dita Von Teese,MI,UNITED STATES,US,1972,Female,ACTOR
299672,Annie Jump Cannon,DE,UNITED STATES,US,1863,Female,ASTRONOMER
299717,Courteney Cox,AL,UNITED STATES,US,1964,Female,ACTOR
306951,Chick Corea,MA,United States,US,1941,Male,MUSICIAN
643710,Michael Madsen,IL,UNITED STATES,US,1957,Male,ACTOR
301237,Mike Huckabee,AR,UNITED STATES,US,1955,Male,POLITICIAN
301775,Hulk Hogan,GA,UNITED STATES,US,1953,Male,WRESTLER
269980,Julian Schwinger,NY,UNITED STATES,US,1918,Male,PHYSICIST
273777,John Cassavetes,NY,UNITED STATES,US,1929,Male,ACTOR
528946,Leland H. Hartwell,CA,UNITED STATES,US,1939,Male,BIOLOGIST
275103,Joel Schumacher,NY,UNITED STATES,US,1939,Male,FILM DIRECTOR
303225,Triple H,NH,UNITED STATES,US,1969,Male,WRESTLER
568801,Michael Bay,CA,UNITED STATES,US,1965,Male,FILM DIRECTOR
303600,Edgar Dean Mitchell,TX,United States,US,1930,Male,ASTRONAUT
303951,Vince McMahon,NC,UNITED STATES,US,1945,Male,BUSINESSPERSON
303960,Bill Paxton,TX,UNITED STATES,US,1955,Male,ACTOR
277368,Mira Sorvino,NY,United States,US,1967,Female,ACTOR
305473,Allen Iverson,VA,United States,US,1975,Male,BASKETBALL PLAYER
305487,Mick Foley,IN,UNITED STATES,US,1965,Male,WRESTLER
277952,Rita Hayworth,NY,UNITED STATES,US,1918,Female,ACTOR
611386,Christopher Paolini,CA,UNITED STATES,US,1983,Male,WRITER
306181,Robert Rauschenberg,TX,United States,US,1925,Male,PAINTER
306325,Shawn Michaels,AZ,UNITED STATES,US,1965,Male,WRESTLER
278119,Charlie Sheen,NY,UNITED STATES,US,1965,Male,ACTOR
306401,Rob Van Dam,MI,UNITED STATES,US,1970,Male,WRESTLER
306460,Michelle Rodriguez,TX,UNITED STATES,US,1978,Female,ACTOR
306478,Keith Haring,PA,United States,US,1958,Male,ARTIST
306724,Eddie Guerrero,TX,UNITED STATES,US,1967,Male,WRESTLER
43421,Henry David Thoreau,MA,United States,US,1817,Male,WRITER
307715,Stan Getz,PA,United States,US,1927,Male,MUSICIAN
308272,Chet Baker,OK,United States,US,1929,Male,MUSICIAN
1327710,Steve Carell,MA,UNITED STATES,US,1962,Male,ACTOR
284848,Maurice Sendak,NY,UNITED STATES,US,1928,Male,WRITER
309867,Michelle Branch,AZ,UNITED STATES,US,1983,Female,MUSICIAN
295860,Susan Sontag,NY,UNITED STATES,US,1933,Female,WRITER
310384,Carrot Top,FL,UNITED STATES,US,1965,Male,ACTOR
311200,Jerry Bruckheimer,MI,UNITED STATES,US,1945,Male,PRODUCER
311615,Georgia O'Keeffe,WI,United States,US,1887,Female,ARTIST
311891,William Boeing,MI,UNITED STATES,US,1881,Male,BUSINESSPERSON
696123,Sean Hayes,IL,UNITED STATES,US,1970,Male,ACTOR
626897,Greg Grunberg,CA,UNITED STATES,US,1966,Male,ACTOR
313153,Mike Powell,PA,UNITED STATES,US,1963,Male,ATHLETE
723489,Miranda Cosgrove,CA,UNITED STATES,US,1993,Female,ACTOR
295995,Danny Aiello,NY,UNITED STATES,US,1933,Male,ACTOR
301864,Larry King,NY,UNITED STATES,US,1933,Male,PRESENTER
314124,Jody Williams,VT,UNITED STATES,US,1950,Female,SOCIAL ACTIVIST
827267,Giovanni Ribisi,CA,UNITED STATES,US,1974,Male,ACTOR
314563,Dennis Quaid,TX,UNITED STATES,US,1954,Male,ACTOR
315777,Anthony Kiedis,MI,UNITED STATES,US,1962,Male,SINGER
301882,Abraham Maslow,NY,UNITED STATES,US,1908,Male,PSYCHOLOGIST
316772,Ralph Bunche,MI,UNITED STATES,US,1903,Male,DIPLOMAT
318514,Robert Woodrow Wilson,TX,UNITED STATES,US,1936,Male,ASTRONOMER
318998,Barry Levinson,MD,UNITED STATES,US,1942,Male,WRITER
863973,Jennifer Tilly,CA,United States,US,1958,Female,ACTOR
320157,Arthur Ashe,VA,UNITED STATES,US,1943,Male,TENNIS PLAYER
302920,Fran Drescher,NY,United States,US,1957,Female,ACTOR
871281,Bryce Dallas Howard,CA,UNITED STATES,US,1981,Female,ACTOR
894013,Jayceon Terrell Taylor,CA,UNITED STATES,US,1979,Male,MUSICIAN
320781,Anne Heche,OH,UNITED STATES,US,1969,Female,ACTOR
321993,James Irwin,PA,UNITED STATES,US,1930,Male,ASTRONAUT
6944155,Mark Wahlberg,MA,UNITED STATES,US,1971,Male,ACTOR
304559,Bobby McFerrin,NY,UNITED STATES,US,1950,Male,MUSICIAN
322448,Scottie Pippen,AR,UNITED STATES,US,1965,Male,BASKETBALL PLAYER
323852,William Murphy,WI,United States,US,1892,Male,PHYSICIAN
728900,Jerome Isaac Friedman,IL,UNITED STATES,US,1930,Male,PHYSICIST
324168,Larry Hagman,TX,UNITED STATES,US,1931,Male,ACTOR
324581,Cormac McCarthy,RI,UNITED STATES,US,1933,Male,WRITER
306355,Diane Lane,NY,UNITED STATES,US,1965,Female,ACTOR
325191,Jamie Foxx,TX,UNITED STATES,US,1967,Male,ACTOR
327127,John Archibald Wheeler,FL,UNITED STATES,US,1911,Male,PHYSICIST
327317,Nate Dogg,MS,UNITED STATES,US,1969,Male,SINGER
327437,Israel Kamakawiwo'ole,HI,UNITED STATES,US,1959,Male,MUSICIAN
327575,David Scott,TX,UNITED STATES,US,1932,Male,ASTRONAUT
327664,Kirstie Alley,KS,UNITED STATES,US,1951,Female,ACTOR
308577,John Turturro,NY,UNITED STATES,US,1957,Male,ACTOR
936829,Zooey Deschanel,CA,UNITED STATES,US,1980,Female,ACTOR
310301,T̩a Leoni,NY,UNITED STATES,US,1966,Female,ACTOR
331363,Jerry West,WV,United States,US,1938,Male,BASKETBALL PLAYER
331463,Wally Schirra,NJ,United States,US,1923,Male,ASTRONAUT
331785,Gordon Cooper,OK,United States,US,1927,Male,ASTRONAUT
332287,Ric Flair,TN,UNITED STATES,US,1949,Male,WRESTLER
32767,Vannevar Bush,MA,UNITED STATES,US,1890,Male,ENGINEER
336050,Paul Lauterbur,OH,United States,US,1929,Male,CHEMIST
970011,Emily Deschanel,CA,UNITED STATES,US,1976,Female,ACTOR
994409,Beau Bridges,CA,UNITED STATES,US,1941,Male,ACTOR
313649,Richard Holbrooke,NY,UNITED STATES,US,1941,Male,DIPLOMAT
337070,Charles Greeley Abbot,NH,United States,US,1872,Male,ASTRONOMER
325049,Jennifer Capriati,NY,UNITED STATES,US,1976,Female,TENNIS PLAYER
328700,Rosanna Arquette,NY,UNITED STATES,US,1959,Female,ACTOR
1027173,Allyson Felix,CA,UNITED STATES,US,1985,Female,ATHLETE
337649,Ray Ewry,IN,United States,US,1873,Male,ATHLETE
1084346,Adam Levine,CA,UNITED STATES,US,1979,Male,MUSICIAN
744323,Vincent du Vigneaud,IL,UNITED STATES,US,1901,Male,CHEMIST
340254,Mena Suvari,RI,UNITED STATES,US,1979,Female,ACTOR
341545,Phil Hill,FL,UNITED STATES,US,1927,Male,RACECAR DRIVER
837790,Stanford Moore,IL,UNITED STATES,US,1913,Male,CHEMIST
342446,Howard Aiken,NJ,UNITED STATES,US,1900,Male,ENGINEER
1254277,America Ferrera,CA,UNITED STATES,US,1984,Female,ACTOR
1353497,Shia LaBeouf,CA,UNITED STATES,US,1986,Male,ACTOR
1401269,Chris Penn,CA,UNITED STATES,US,1965,Male,ACTOR
344336,Jim Lovell,OH,UNITED STATES,US,1928,Male,ASTRONAUT
345090,Andy Roddick,NE,UNITED STATES,US,1982,Male,TENNIS PLAYER
345491,Phyllis Diller,OH,United States,US,1917,Female,ACTOR
878666,Dwyane Wade,IL,UNITED STATES,US,1982,Male,BASKETBALL PLAYER
345728,Mary Todd Lincoln,KY,UNITED STATES,US,1818,Female,COMPANION
345792,Mark Calaway,TX,UNITED STATES,US,1965,Male,WRESTLER
1690486,Ellen Pompeo,MA,UNITED STATES,US,1969,Female,ACTOR
346200,Kurt Angle,PA,United States,US,1968,Male,WRESTLER
1016502,Anastacia,IL,UNITED STATES,US,1968,Female,SINGER
1600208,Bryan Cranston,CA,United States,US,1956,Male,ACTOR
330395,Marc Anthony,NY,UNITED STATES,US,1968,Male,SINGER
336959,Veronica Lake,NY,UNITED STATES,US,1922,Female,ACTOR
689839,Casey Affleck,MA,UNITED STATES,US,1975,Male,ACTOR
337250,J.J. Abrams,NY,UNITED STATES,US,1966,Male,FILM DIRECTOR
354525,Patti Page,OK,United States,US,1927,Female,SINGER
354575,Melvin Calvin,MN,UNITED STATES,US,1911,Male,CHEMIST
354576,Matt Hardy,SC,United States,US,1974,Male,WRESTLER
355502,Dennis Rodman,NJ,UNITED STATES,US,1961,Male,BASKETBALL PLAYER
356167,Steven Williams,TX,UNITED STATES,US,1964,Male,WRESTLER
357102,Charles Goodyear,CT,UNITED STATES,US,1800,Male,INVENTOR
337411,Gertrude B. Elion,NY,UNITED STATES,US,1918,Female,CHEMIST
357285,George Papandreou jr.,MN,UNITED STATES,US,1952,Male,POLITICIAN
350387,Debra Messing,NY,UNITED STATES,US,1968,Female,ACTOR
358411,Harlow Shapley,MO,UNITED STATES,US,1885,Male,ASTRONOMER
358934,Alex Jones,TX,UNITED STATES,US,1974,Male,PRESENTER
354070,Brian Greene,NY,UNITED STATES,US,1963,Male,PHYSICIST
359117,Robert Wadlow,IL,United States,US,1918,Male,CELEBRITY
361020,Sofia Coppola,NY,UNITED STATES,US,1971,Female,FILM DIRECTOR
362109,George A. Romero,NY,UNITED STATES,US,1940,Male,FILM DIRECTOR
1783180,Willow Smith,CA,UNITED STATES,US,2000,Female,ACTOR
364646,Sidney Lumet,PA,UNITED STATES,US,1924,Male,FILM DIRECTOR
365192,Matt Stone,TX,UNITED STATES,US,1971,Male,PRODUCER
365193,Trey Parker,CO,UNITED STATES,US,1969,Male,FILM DIRECTOR
365352,Bradley Cooper,PA,United States,US,1975,Male,ACTOR
365964,Mandy Moore,NH,UNITED STATES,US,1984,Female,SINGER
1817766,Joseph Gordon-Levitt,CA,UNITED STATES,US,1981,Male,ACTOR
372857,Clyde Drexler,LA,UNITED STATES,US,1962,Male,BASKETBALL PLAYER
375390,Donald A. Glaser,OH,UNITED STATES,US,1926,Male,PHYSICIST
375670,Laura Linney,NY,UNITED STATES,US,1964,Female,ACTOR
1824993,Nikki Reed,CA,United States,US,1988,Female,ACTOR
378093,Alexis Bledel,TX,UNITED STATES,US,1981,Female,ACTOR
1312155,Thomas Cech,IL,UNITED STATES,US,1947,Male,CHEMIST
1656784,CM Punk,IL,UNITED STATES,US,1978,Male,WRESTLER
383899,Seth MacFarlane,CT,UNITED STATES,US,1973,Male,ACTOR
1873388,Emily Osment,CA,UNITED STATES,US,1992,Female,ACTOR
1982061,Will.i.am,CA,UNITED STATES,US,1975,Male,MUSICIAN
386023,George F. Kennan,WI,UNITED STATES,US,1904,Male,DIPLOMAT
386491,Brendan Fraser,IN,UNITED STATES,US,1968,Male,ACTOR
2114962,Camilla Belle,CA,UNITED STATES,US,1986,Female,ACTOR
396485,Carl David Anderson,NY,UNITED STATES,US,1905,Male,PHYSICIST
391834,Michael Chang,NJ,UNITED STATES,US,1972,Male,TENNIS PLAYER
1740080,Edmund Phelps,IL,UNITED STATES,US,1933,Male,ECONOMIST
2146365,Jason Segel,CA,UNITED STATES,US,1980,Male,ACTOR
394902,Donna Reed,IA,UNITED STATES,US,1921,Female,ACTOR
396611,Leon Cooper,NY,UNITED STATES,US,1930,Male,PHYSICIST
89988,W.E.B. Du Bois,MA,UNITED STATES,US,1868,Male,SOCIAL ACTIVIST
1941975,Jennifer Morrison,IL,UNITED STATES,US,1979,Female,ACTOR
396547,Izzy Stradlin,IN,United States,US,1962,Male,MUSICIAN
396568,Charles Hard Townes,SC,UNITED STATES,US,1915,Male,PHYSICIST
396684,Burton Richter,NY,UNITED STATES,US,1931,Male,PHYSICIST
2026115,Terrence Howard,IL,UNITED STATES,US,1969,Male,ACTOR
2073557,Bobby Fischer,IL,UNITED STATES,US,1943,Male,CHESSMASTER
396661,James Rainwater,ID,UNITED STATES,US,1917,Male,PHYSICIST
396721,Sheldon Lee Glashow,NY,UNITED STATES,US,1932,Male,PHYSICIST
396694,Philip Warren Anderson,IN,UNITED STATES,US,1923,Male,PHYSICIST
396703,John Hasbrouck van Vleck,CT,UNITED STATES,US,1899,Male,PHYSICIST
399009,Maggie Gyllenhaal,NY,UNITED STATES,US,1977,Female,ACTOR
2204744,Michelle Obama,IL,UNITED STATES,US,1964,Female,COMPANION
396733,Val Logsdon Fitch,NE,United States,US,1923,Male,PHYSICIST
399146,Crispin Glover,NY,UNITED STATES,US,1964,Male,ACTOR
518988,Rob Zombie,MA,UNITED STATES,US,1965,Male,MUSICIAN
398246,Sherwood Anderson,OH,United States,US,1876,Male,WRITER
398602,William H. Macy,FL,UNITED STATES,US,1950,Male,ACTOR
405142,Dennis Tito,NY,UNITED STATES,US,1940,Male,BUSINESSPERSON
411085,James Caan,NY,UNITED STATES,US,1940,Male,ACTOR
399280,Eric Roberts,MS,UNITED STATES,US,1956,Male,ACTOR
415175,Vin Diesel,NY,UNITED STATES,US,1967,Male,ACTOR
2758154,Philip Kotler,IL,UNITED STATES,US,1931,Male,ECONOMIST
28699,Sylvia Plath,MA,UNITED STATES,US,1932,Female,WRITER
2850681,Aaron Swartz,IL,UNITED STATES,US,1986,Male,SOCIAL ACTIVIST
400686,Pat Nixon,NV,United States,US,1912,Female,COMPANION
401017,Timbaland,VA,UNITED STATES,US,1972,Male,MUSICIAN
590787,Henrietta Swan Leavitt,MA,UNITED STATES,US,1868,Female,ASTRONOMER
420438,Steven Tyler,NY,UNITED STATES,US,1948,Male,SINGER
2388970,Elizabeth Mitchell,CA,UNITED STATES,US,1970,Female,ACTOR
2400008,Sam Harris,CA,UNITED STATES,US,1967,Male,BIOLOGIST
43282,Leonard Bernstein,MA,United States,US,1918,Male,COMPOSER
409052,Paul Ryan,WI,United States,US,1970,Male,POLITICIAN
409842,Jayne Mansfield,PA,UNITED STATES,US,1933,Female,ACTOR
410127,K. Barry Sharpless,PA,UNITED STATES,US,1941,Male,CHEMIST
427622,John Fenn,NY,UNITED STATES,US,1917,Male,CHEMIST
411292,Tia Carrere,HI,UNITED STATES,US,1967,Female,ACTOR
5043192,Hillary Rodham Clinton,IL,UNITED STATES,US,1947,Female,POLITICIAN
428886,Jordan Rudess,NY,UNITED STATES,US,1956,Male,MUSICIAN
412214,Bill Russell,LA,UNITED STATES,US,1934,Male,BASKETBALL PLAYER
412807,Jason Mraz,VA,United States,US,1977,Male,MUSICIAN
14448923,Bruce Beutler,IL,UNITED STATES,US,1957,Male,BIOLOGIST
414744,Corey Taylor,IA,UNITED STATES,US,1973,Male,MUSICIAN
414848,Kelly Clarkson,TX,UNITED STATES,US,1982,Female,SINGER
415000,Edward Drinker Cope,PA,UNITED STATES,US,1840,Male,ARCHAEOLOGIST
18969800,Michael Clarke Duncan,IL,UNITED STATES,US,1957,Male,ACTOR
430391,Calvin Klein,NY,UNITED STATES,US,1942,Male,FASHION DESIGNER
415546,Mamie Eisenhower,IA,United States,US,1896,Female,COMPANION
432249,James L. Brooks,NY,UNITED STATES,US,1940,Male,FILM DIRECTOR
416688,Jack White,MI,UNITED STATES,US,1975,Male,MUSICIAN
438080,Philip Zimbardo,NY,UNITED STATES,US,1933,Male,PSYCHOLOGIST
418468,Verne Troyer,MI,UNITED STATES,US,1969,Male,ACTOR
419248,Tony Shalhoub,WI,United States,US,1953,Male,ACTOR
440000,Topher Grace,NY,UNITED STATES,US,1978,Male,ACTOR
19663276,Martin Chalfie,IL,UNITED STATES,US,1947,Male,BIOLOGIST
15890,Jack Kerouac,MA,UNITED STATES,US,1922,Male,WRITER
460349,Ralph Lauren,NY,United States,US,1939,Male,FASHION DESIGNER
484101,Melanie Griffith,NY,UNITED STATES,US,1957,Female,ACTOR
499679,Russell Alan Hulse,NY,UNITED STATES,US,1950,Male,ASTRONOMER
426208,Mitt Romney,MI,UNITED STATES,US,1947,Male,POLITICIAN
502294,Nicky Hilton,NY,UNITED STATES,US,1983,Female,CELEBRITY
428563,Martha Graham,PA,UNITED STATES,US,1894,Female,DANCER
508717,Julia Stiles,NY,UNITED STATES,US,1981,Female,ACTOR
522346,Michael Cimino,NY,UNITED STATES,US,1939,Male,FILM DIRECTOR
429180,Rene̩ O'Connor,TX,UNITED STATES,US,1971,Female,ACTOR
429954,Edward B. Lewis,PA,UNITED STATES,US,1918,Male,BIOLOGIST
430144,Gene Wilder,WI,UNITED STATES,US,1933,Male,ACTOR
526538,Barry Manilow,NY,UNITED STATES,US,1943,Male,SINGER
20865738,Derrick Rose,IL,UNITED STATES,US,1988,Male,BASKETBALL PLAYER
431890,Douglas D. Osheroff,WA,UNITED STATES,US,1945,Male,PHYSICIST
432000,Arthur Compton,OH,United States,US,1892,Male,PHYSICIST
537020,Charlie Kaufman,NY,UNITED STATES,US,1958,Male,WRITER
432511,Joseph L. Mankiewicz,PA,UNITED STATES,US,1909,Male,FILM DIRECTOR
435986,Bill Goldberg,OK,UNITED STATES,US,1966,Male,WRESTLER
598464,Chazz Palminteri,NY,UNITED STATES,US,1952,Male,ACTOR
438447,Annette Bening,KS,UNITED STATES,US,1958,Female,ACTOR
439249,Shelton Benjamin,SC,UNITED STATES,US,1975,Male,WRESTLER
604244,Anne Hathaway,NY,UNITED STATES,US,1982,Female,ACTOR
443561,"Norman Schwarzkopf, Jr.",NJ,UNITED STATES,US,1934,Male,MILITARY PERSONNEL
444645,Dan Brown,NH,United States,US,1964,Male,WRITER
2629332,Kristen Stewart,CA,UNITED STATES,US,1990,Female,ACTOR
447881,Sydney Pollack,IN,UNITED STATES,US,1934,Male,FILM DIRECTOR
3762237,Laura Dern,CA,UNITED STATES,US,1967,Female,ACTOR
4513237,Chris Pine,CA,UNITED STATES,US,1980,Male,ACTOR
453578,Harold Urey,IN,UNITED STATES,US,1893,Male,CHEMIST
614519,George Kennedy,NY,UNITED STATES,US,1925,Male,ACTOR
456611,Piper Perabo,TX,UNITED STATES,US,1976,Female,ACTOR
5033761,Elinor Ostrom,CA,UNITED STATES,US,1933,Female,ECONOMIST
5792809,Angelina Jolie,CA,UNITED STATES,US,1975,Female,ACTOR
30789871,Sam J. Jones,IL,UNITED STATES,US,1954,Male,ACTOR
459304,Karl Malone,LA,UNITED STATES,US,1963,Male,BASKETBALL PLAYER
5993647,Andrew Garfield,CA,United States,US,1983,Male,ACTOR
615995,Devon Aoki,NY,UNITED STATES,US,1982,Female,MODEL
620635,Julius Axelrod,NY,UNITED STATES,US,1912,Male,CHEMIST
16160954,James Harden,CA,UNITED STATES,US,1989,Male,BASKETBALL PLAYER
464067,C. Wright Mills,TX,United States,US,1916,Male,SOCIOLOGIST
175431,John Malkovich,IL,UNITED STATES,US,1953,Male,ACTOR
18717883,Jodie Foster,CA,UNITED STATES,US,1962,Female,ACTOR
468995,Michael Biehn,AL,UNITED STATES,US,1956,Male,ACTOR
265422,Cindy Crawford,IL,UNITED STATES,US,1966,Female,MODEL
473309,Robert Kiyosaki,HI,UNITED STATES,US,1947,Male,BUSINESSPERSON
474991,Robert F. Furchgott,SC,UNITED STATES,US,1916,Male,CHEMIST
63517,Bette Davis,MA,United States,US,1908,Female,ACTOR
478023,Robert Wagner,MI,UNITED STATES,US,1930,Male,ACTOR
479273,Dwight Howard,GA,UNITED STATES,US,1985,Male,BASKETBALL PLAYER
19394613,Kim Kardashian,CA,UNITED STATES,US,1980,Female,CELEBRITY
481941,Wendell Meredith Stanley,IN,UNITED STATES,US,1904,Male,CHEMIST
483360,Jared Leto,LA,UNITED STATES,US,1971,Male,ACTOR
483765,Robert Patrick,GA,UNITED STATES,US,1958,Male,ACTOR
20647283,Rachel Bilson,CA,UNITED STATES,US,1981,Female,ACTOR
625478,Gilbert Gottfried,NY,UNITED STATES,US,1955,Male,ACTOR
485485,Peter MacNicol,TX,UNITED STATES,US,1954,Male,ACTOR
487732,Frank Welker,CO,UNITED STATES,US,1946,Male,ACTOR
488793,James Caviezel,WA,UNITED STATES,US,1968,Male,ACTOR
488957,Eartha Kitt,SC,United States,US,1927,Female,SINGER
493900,Patrick Swayze,TX,UNITED STATES,US,1952,Male,ACTOR
494457,Joshua Lederberg,NJ,UNITED STATES,US,1925,Male,BIOLOGIST
494720,Jack Johnson,HI,United States,US,1975,Male,MUSICIAN
495350,Toni Braxton,MD,UNITED STATES,US,1967,Female,SINGER
496352,Rasheed Wallace,PA,UNITED STATES,US,1974,Male,BASKETBALL PLAYER
496570,Vince Carter,FL,UNITED STATES,US,1977,Male,BASKETBALL PLAYER
497887,Donald J. Cram,VT,United States,US,1919,Male,CHEMIST
499509,"Joseph Hooton Taylor, Jr.",PA,UNITED STATES,US,1941,Male,ASTRONOMER
635247,Ellen Barkin,NY,UNITED STATES,US,1954,Female,ACTOR
499968,Erskine Caldwell,GA,UNITED STATES,US,1903,Male,WRITER
649484,Rosario Dawson,NY,UNITED STATES,US,1979,Female,ACTOR
503164,Ray Liotta,NJ,UNITED STATES,US,1954,Male,ACTOR
503314,Peter Graves,MN,UNITED STATES,US,1926,Male,ACTOR
503978,Tracy McGrady,FL,UNITED STATES,US,1979,Male,BASKETBALL PLAYER
21194008,Kate Bosworth,CA,UNITED STATES,US,1983,Female,ACTOR
508014,Elisabeth Shue,DE,UNITED STATES,US,1963,Female,ACTOR
25390847,Jeremy Lin,CA,UNITED STATES,US,1988,Male,BASKETBALL PLAYER
508406,Mary McDonnell,PA,UNITED STATES,US,1952,Female,ACTOR
650466,Marlon Wayans,NY,UNITED STATES,US,1972,Male,ACTOR
509451,Paul D. Boyer,UT,United States,US,1918,Male,CHEMIST
25571585,Kesha,CA,UNITED STATES,US,1987,Female,SINGER
651268,Lamar Odom,NY,United States,US,1979,Male,BASKETBALL PLAYER
510075,Ben Wallace,AL,UNITED STATES,US,1974,Male,BASKETBALL PLAYER
512042,Matthew Fox,PA,United States,US,1966,Male,ACTOR
514535,Huell Howser,TN,United States,US,1945,Male,PRESENTER
518686,Baruch Samuel Blumberg,PA,UNITED STATES,US,1925,Male,PHYSICIAN
37275,Denise Richards,IL,UNITED STATES,US,1971,Female,ACTOR
74097,James McNeill Whistler,MA,UNITED STATES,US,1834,Male,PAINTER
519607,Kathy Bates,TN,UNITED STATES,US,1948,Female,ACTOR
521992,Clifford Shull,PA,UNITED STATES,US,1915,Male,PHYSICIST
652931,Omar Epps,NY,UNITED STATES,US,1973,Male,ACTOR
523032,Kanye West,GA,UNITED STATES,US,1977,Male,SINGER
524149,Wes Anderson,TX,UNITED STATES,US,1969,Male,FILM DIRECTOR
191314,Jimmy Connors,IL,UNITED STATES,US,1952,Male,TENNIS PLAYER
524771,Howard Gardner,PA,UNITED STATES,US,1943,Male,PSYCHOLOGIST
524904,Cedric the Entertainer,MO,UNITED STATES,US,1964,Male,ACTOR
458654,Jackie Joyner-Kersee,IL,UNITED STATES,US,1962,Female,ATHLETE
525755,Kevin Garnett,SC,UNITED STATES,US,1976,Male,BASKETBALL PLAYER
675321,Immanuel Wallerstein,NY,UNITED STATES,US,1930,Male,SOCIOLOGIST
527989,Andy Williams,IA,UNITED STATES,US,1927,Male,SINGER
528312,Michael E. Brown,AL,United States,US,1965,Male,ASTRONOMER
34016927,Skrillex,CA,United States,US,1988,Male,MUSICIAN
528673,Wesley Snipes,FL,UNITED STATES,US,1962,Male,ACTOR
113746,Sean Penn,CA,UNITED STATES,US,1960,Male,ACTOR
530567,Bam Margera,PA,United States,US,1979,Male,SKATER
699537,Stanley Cohen,NY,UNITED STATES,US,1922,Male,PHYSICIAN
534366,Barack Obama,HI,UNITED STATES,US,1961,Male,POLITICIAN
710551,Celeste Holm,NY,UNITED STATES,US,1917,Female,ACTOR
537682,Chris Bosh,TX,UNITED STATES,US,1984,Male,BASKETBALL PLAYER
144152,Kevin Costner,CA,UNITED STATES,US,1955,Male,ACTOR
727467,Rosalyn Sussman Yalow,NY,UNITED STATES,US,1921,Female,PHYSICIST
1465655,Brad Guzan,IL,UNITED STATES,US,1984,Male,SOCCER PLAYER
545253,Rick Perry,TX,United States,US,1950,Male,POLITICIAN
477177,Walter Brennan,MA,UNITED STATES,US,1894,Male,ACTOR
167378,Venus Williams,CA,UNITED STATES,US,1980,Female,TENNIS PLAYER
551898,Don Cheadle,MO,UNITED STATES,US,1964,Male,ACTOR
553222,Fred Dalton Thompson,AL,UNITED STATES,US,1942,Male,POLITICIAN
2546319,Jane Lynch,IL,UNITED STATES,US,1960,Female,ACTOR
8394551,Jaden Smith,CA,UNITED STATES,US,1998,Male,ACTOR
762368,Marshall Warren Nirenberg,NY,UNITED STATES,US,1927,Male,CHEMIST
18621887,Theodore Kaczynski,IL,UNITED STATES,US,1942,Male,EXTREMIST
12416709,Colbie Caillat,CA,UNITED STATES,US,1985,Female,MUSICIAN
566471,Brad Friedel,OH,United States,US,1971,Male,SOCCER PLAYER
568109,Parker Posey,MD,UNITED STATES,US,1968,Female,ACTOR
1628217,Scott Speed,CA,UNITED STATES,US,1983,Male,RACECAR DRIVER
575927,Nicholas M. Butler,NJ,United States,US,1862,Male,POLITICIAN
577678,William Alfred Fowler,PA,UNITED STATES,US,1911,Male,ASTRONOMER
578152,Paul Wight,SC,United States,US,1972,Male,WRESTLER
578206,Edwin Moses,OH,UNITED STATES,US,1955,Male,ATHLETE
